wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
13TbqkohdgUx3w2i4cRbZbWSJS2E1nxfqL,TRUE,50000000,50000000,0,2
13Tcad1tW8NdvW1RnSS3tnuMVJipTzFYSG,TRUE,100000000,100000000,0,2
13TEYTEEiqgpaRU9M66FMDZ2GXv2na8m2j,TRUE,100000000,100000000,0,2
13TG5AYKYTsabAAuncViWkEkyrAQ97jXyU,TRUE,240179090,240179090,0,4
13TGaVwhuKXPcNtbRCvS2yNfav8SPRKJ4Y,TRUE,39942906,39942906,0,2
13TGGc49Fyjp7U8uJjCedbCRJrvzd2yH5A,TRUE,50000000,50000000,0,2
13TGR8cZ131ufDCTiYKRBLYrwYxU98D9KS,TRUE,75000000,75000000,0,2
13TGTDqPUBNz1QV2owLNRJw59psVvDqjcq,TRUE,400980000,400980000,0,4
13TguwFzgDV5i1TF4TctDiubZfLrsNii6c,TRUE,157000000,157000000,0,6
13ThBrrwbFLTyL2J7Vnh5QoM5jBJAB1quT,TRUE,200000000,200000000,0,2
13tixVhsBWD29b8CQzsEzNq5FTLHHV4NC5,TRUE,200000000,200000000,0,2
13tjqi2Js4jUX55twyCH9UVwWmXKzDTMut,TRUE,400000000,400000000,0,2
13tLwm8L9Mn9o673gQE6RqtD3ZLoms7KMo,TRUE,60000000,60000000,0,2
13TmBGcpnBD8j9uFyN35JZBhVFsJ9gbMZR,TRUE,125000000,125000000,0,2
13TPGrxYQgaiUKJVYPxLDKeMQxLzCsan24,TRUE,80000000,80000000,0,2
13tPKAz9B3wfFM77DdFJ4rC17JgW2cKzTP,TRUE,150000000,150000000,0,2
13TpowY29wWv5NbDvDKi4p3zY7syoKKYD3,TRUE,30000000,30000000,0,2
13TqgF8GkBWT8EYSXgPEC8TTD5aLGGXCJy,TRUE,40000000,40000000,0,2
13trTFHekRhtMRHT7ZcFJQWSG1z6pfG4Aq,TRUE,50000000,50000000,0,2
13tsHWTjmWtFkv1ZhL7o1rjX15DJJMMS7Z,TRUE,48181353,48181353,0,6
13Tt3sLDmiJJqahF9EqM9G2EyXhBYfE1fd,TRUE,125000000,125000000,0,2
13tTRgfhzig1E7GeNwLND7gaj1v9vzqJ3z,TRUE,120000000,120000000,0,2
13TUKEtWyksMSUgwAvcX2YezWd4puJaaWF,TRUE,110804722,110804722,0,2
13TuY336TmPVodjtpsa8M2WWUunBrGfEPM,TRUE,200000000,200000000,0,10
13Ty5zFnQmWvqGa1pfkDZxYmxg21R9NA2M,TRUE,51000000,51000000,0,2
13tZXXygnoq9R2jiVHh5XSUYnpCwrf45DV,TRUE,120000000,120000000,0,2
13U1tsB5696BxYUYXD6Y3628fQfLQFsq4y,TRUE,100000000,100000000,0,2
13u29Zk2k7VqVMzwNCZ7DmPRdqh2LaujDE,TRUE,80000000,80000000,0,2
13U3tHzsrsoyiKtQV1dDdxG8s584fVqET8,TRUE,137970000,137970000,0,2
13u4F5n8XJgEac4kkzrzBu9vifQix4tqCB,TRUE,316957468,316957468,0,43
13U5K7imqvT4PFFhbmV22ANPGEH2cYHdhy,TRUE,100000000,100000000,0,2
13U7vBmT3zxkkNLk5AkpcP4XGNHDBvDaP8,TRUE,56000000,56000000,0,2
13UaGo7MtbRA155zzkLzGnA5tmdN6vED3q,TRUE,120000000,120000000,0,2
13uatk3339EZBYizS6gdYFiAHR45kbyqX8,TRUE,400000000,400000000,0,2
13uBEgvkqbPDWezRLmvjektCnBkvhhBpHK,TRUE,50000000,50000000,0,2
13uBqCEakYD7bMRnj7F7QqR2aRPYcAHxQo,TRUE,100000000,100000000,0,2
13uCUmxjxx8HL7cqGWZQHJ5cKpCb2EAXti,TRUE,100000000,100000000,0,2
13ud85RgHxkuvTxzay4w8jk3gRQCJrgMEk,TRUE,200000000,200000000,0,2
13udo9uDLBCHKU2uZ6z1nErtkhJYQeRSbC,TRUE,150000000,150000000,0,2
13uFscaeopNixcgdT9zNof9C3QgteDFixp,TRUE,100000000,100000000,0,2
13uFz3KujAYjYkvH3rKtQgfw9mYqwm4gVW,TRUE,91300000,91300000,0,2
13UgdMK2kQumaFuefaqDB7vhEawPBfFnVU,TRUE,50100000,50100000,0,6
13UH772JBjW3ARuwKeuCU9uC9U6RswqVWb,TRUE,37500000,37500000,0,2
13UhNyVQ9xVQUUCQqSGHYVtA1AHC3Y1o8F,TRUE,200000000,200000000,0,2
13uhVGvVCudKFRXgthLHXfHRnRbdfscfiC,TRUE,400000000,400000000,0,2
13ukJGKcMdz8wLqGy7CW4y4nASY44MPH6V,TRUE,100000000,100000000,0,2
13ungP2Hz4uvRzodDZivd6BzQCV62zoss7,TRUE,37500000,37500000,0,2
13UnvCRb6dN1epjXQ7eBAhh1QAD2gcGHxZ,TRUE,468066962,468066962,0,86
13uNxKYotyWeiSXW2Ri1TzPSqjXUEtkPm1,TRUE,105200000,105200000,0,2
13UNYcc5JX5cHT9RDyUtnVpxzx5W16f61T,TRUE,2363438380,2363438380,0,32
13uo3xGk4td621LeMu7y8xPo39vsuzwanJ,TRUE,40000000,40000000,0,2
13UPaXjNhgTZ93MZqnr3roMNM8mCwLHDcK,TRUE,1899324000,1899324000,0,14
13UQQrpHuBwkKAQYNgm1r6QNoJwbWFzTvu,TRUE,58200000,58200000,0,4
13URSVmyFmyAyM7Nxc8kkk6LnoGUbg7Qko,TRUE,60000000,60000002,2,4
13US8mJke6srhBJMhNHnnwxYybXmnqa4Sw,TRUE,49150000,49150000,0,2
13usrMrQZEy2YkJLqyo9HJsQE8h9VAcUk3,TRUE,100000000,100000000,0,2
13USUrfbZoTvhAr36YB5viPL5uvhagQRPP,TRUE,50000000,50000000,0,2
13uUgL8QuQi5tZEa5QESosxWjCPCCcKKUV,TRUE,200000000,200000000,0,2
13uuVPXYttgZ7w1nMiLSWeUHkRRri4pubb,TRUE,30000020,30000020,0,2
13UVP9FLyrKN9App2sx5mEzgjGh3wJcKub,TRUE,480000000,480000000,0,8
13uwBekm59o3Js2Q92vyMDW7dHoh2TEiGc,TRUE,200000000,200000000,0,2
13UYGcgkhpm7xcTxPAPQtMppnmLYnBnWUi,TRUE,250000000,250000000,0,2
13uZaPTsG92qSm7GwYrWxKSMPKERKZELH9,TRUE,100000000,100000000,0,2
13V1sJ6SLcAjEZc8MKPMKee8vUqehFpv7C,TRUE,400000000,400000000,0,4
13v4pV1TYFD9LW7urfgBZvkuxPuR58udDT,TRUE,200000000,200000000,0,2
13V7ikqxaqoZoEdb2QfqKyWKhFgA7Bzz3i,TRUE,50000000,50000000,0,2
13V7WsqJDnQ7v56jFkKNTMihJQMdvL3WYg,TRUE,75000000,75000000,0,2
13V9WirDbzEdQWHi3DSHGM78PR2aZr2tB6,TRUE,300000000,300000000,0,2
13vaH5b9kAFeSZSn7tXnvdjabir84hHen2,TRUE,400001000,400001000,0,2
13vbDWd4a8QuAsosTWdzg8V5EKu2dicbtH,TRUE,300000000,300000000,0,2
13VcD3TBWAnBEnzCNK9wBM3nkEMkmRgUg2,TRUE,360000000,360000000,0,4
13vD18dsaxPysTVoueyPHhhLEmdbnyAKuM,TRUE,313000000,313000000,0,2
13VDWFzbjTEuTtDeriUFPTerndR33WQqMH,TRUE,82230000,82230000,0,2
13VDXzmzgkiUcNFKiF9Zn2bNjdrnRiTcpD,TRUE,80000000,80000000,0,2
13vEwUDR8du1XDi53GZTocxPefX2oXofg8,TRUE,100000000,100000000,0,2
13VJJi4Go1JEiCVqSs6JbpNxKcNY6wRCcm,TRUE,75000000,75000000,0,2
13VjoN4ucWGyqWpSSqjzDWedACWWnvyGvG,TRUE,240000000,240000000,0,4
13vKvHMH7KiqpgyyYcCrtZJSm6rNHBzhB4,TRUE,300000000,300000000,0,2
13VM4F8Qf6tEPYcjjgbBZWsa2r7DKjR8sc,TRUE,200000000,200000000,0,2
13vrDX1xWw15J4EK4gy272VPbXEt4RHwoU,TRUE,1618604475,1618604475,0,43
13vryHwXxobT7wvw6Rt85rJUMtQ2VqQcSb,TRUE,100000000,100000000,0,2
13vVkYnCRhrEktYVDJdCi46x14CWpousZc,TRUE,91590000,91590000,0,2
13VWhVtHLHzvB5xUp4Bh79W53QHK6RT7Ff,TRUE,230000000,230000000,0,4
13vZfNfE9Bn8KzraKXMzkMtTV9ZWVyktMG,TRUE,125000000,125000000,0,2
13vZfWPAK8qtgtqthqLnt2zrDKutqfthE2,TRUE,410000000,410000000,0,2
13w2nPQKdLXMcsCVZthChTQDoUhiNRFdyL,TRUE,400000000,400000000,0,4
12Xbbe6GNzyRKYT9irBycRFCCS6T9qwm58,TRUE,40000000,40000000,0,2
13Gwun8pbjk9nWUTe7cGL1qv5KZ9k2g5Er,TRUE,121550000,121550000,0,2
13w8H6zxVDtQhnmZ94Vpm7nH1QsNurmzmZ,TRUE,50010000,50010000,0,2
13W8HHwqdedWzqsHZHsmwTBjiX1dgP7VBx,TRUE,219706706,219706706,0,30
13W9TmBKwuB51P2DYpJpWh9DF53FERCww6,TRUE,91870000,91870000,0,2
13wCBcxXTSkJsRCbcMW5GsyiuNmyD8JFQd,TRUE,71540000,71540000,0,2
13WDbEVdKyMxSinoKzToTiQdmk4tn951mb,TRUE,171586142,171586142,0,7
13wED4gLdgRQCeTNMSJJqRr7dUzSL1nfBA,TRUE,50000000,50000000,0,2
13Wfb4F9eznKpVUnoFj5HTdmuR8ZeZU5Rm,TRUE,80000000,80000000,0,2
13WjFci6yCnngwoBb5uRYY2wbmRTeiBcxc,TRUE,200000000,200000000,0,2
13wLbTLLkUgZCkeREDQEzmrhms4hQtqViY,TRUE,50000000,50000000,0,2
13WMjoijaC58C5efmBEK6TeUWo6PdGp4sW,TRUE,100000000,100000000,0,2
13WmVyGi6Aj34MRvbtNQYKRV5wd8ijuv3t,TRUE,55250000,55250000,0,2
13WNxzDTF9VqyBRx5WqRJPfHptUfxEGN4h,TRUE,41867097,41867097,0,2
13wpjjTazaC38sAmgAgfz92JzCgxC394Hz,TRUE,120000000,120000000,0,2
13wpsVFWGnaSXF7EygamCq8iuMeqMMzumd,TRUE,700000000,700000000,0,2
13WQD5b78EqozKFhzNEW7PK6tXSw61brYM,TRUE,120000000,120000000,0,2
13wRgQ7GeRseU4MqGJrvbiwJPVsu8kMVTM,TRUE,105140000,105140000,0,4
13WSGhEwp3JBhAeHurRozexBuKetDSXSn7,TRUE,510000000,510000000,0,2
13WtkAYo2syD17gV4TmnmEg8NCHMJFaitM,TRUE,200000000,200000000,0,2
13WvAeFVErXxbScWf6otG3LxhaAStJ713Z,TRUE,80000000,80000000,0,2
13wvViJBdmSktvyf1RDcyQwunU4S44Vis8,TRUE,300000000,300000000,0,2
13wwCHD1be3zDY6aPr6oet45cPGbvdZv1M,TRUE,179100000,179100000,0,8
13wyvg7bTbbVrzFps4tDWe1xaRytP7S7mM,TRUE,92750000,92750000,0,2
13wYZ3Cbn6WtPgMDnpWNmKyg9i4s4gx1rS,TRUE,120000000,120000000,0,2
13x2qyde3qzVDB9A5ezHupmVXhjzXwY229,TRUE,300000000,300000000,0,2
13x3To1PkeHLZ95XEZXeTHDMaoXCFd7ggb,TRUE,250000000,250000000,0,2
13X4nuLUfRWxkBRdgk4vry3S3cj3dMQnZg,TRUE,600000000,600000000,0,6
13x5XJby7wp2mCWvmKt9bGj3YjHzxuXbss,TRUE,150000000,150000000,0,2
13x75rRa4oAcoMi8q6AFL3RtAWt6VXCXm4,TRUE,120000000,120000000,0,2
13xBFisSUcYuXLn4whAnvmN9ochJrcKrRn,TRUE,90500000,90500000,0,2
13xBt7Q2M741dLHDFb9947HG735Ry2A1vC,TRUE,50000000,50000000,0,2
13xD4mSks3gVPkeK6up6p72QxAW7Ri3XEw,TRUE,40000000,40000000,0,2
13xd8GPiCT5fBCE6LBGMET2GCkCtS3z32V,TRUE,69400000,69400000,0,2
13xEQEvoFyST6JGD1KNYg73oH4LK3p2o9c,TRUE,200000000,200000000,0,2
13xFaDZX3ibBqzbcYrwCV45rmhQZxW5HXW,TRUE,50000000,50000000,0,2
13XFfRHwhhTLRSdJ2L9GryXst1Nq8ci2rj,TRUE,300000000,300000000,0,2
13xg4RN3zoQymsX9k4bzeLJT3PVoYF5bjB,TRUE,125050000,125050000,0,2
13xGopeccuTAPDqG7fhXmtuxE8fYwZKtVu,TRUE,50090000,50090000,0,3
13XGrhueKmCSqPWUfnfhGcyiJNArTbcVrF,TRUE,57970000,57970000,0,2
13XHuNi9h8QgNAHthApEk4SwDkhRcSKcE9,TRUE,100000000,100000000,0,2
13XjmBv8YpjUUGN5zSBDa13NJgeX53HtpE,TRUE,1753926110,1753926110,0,22
13xk9DHHsELzUdMUf6SQHWy8LKRZn6s7dE,TRUE,202000000,202000000,0,2
13xKc6mGBYraR4H9sDkCjToBoW6HQoKYXz,TRUE,92947208,92947208,0,2
13xmUQo8UrGYsqDxaz1xxokY6ASpehwigz,TRUE,33110000,33110000,0,2
13xNaGwrzmA8bPnErpvGAAUJ71dZCF48FB,TRUE,100000000,100000000,0,2
13XNBxuuToJdRdz6u1pmBvsZBAwTYmkHVo,TRUE,140770000,140770000,0,4
13xqyu9h811EM5wee7YhaSGQKc59AkxzhR,TRUE,240000000,240000000,0,2
13xSw3RjqT5QcPCVWaZ3PQKefqtiqF8PMV,TRUE,80000000,80000000,0,2
13xswjziHgxQAapHVp8hGD4Fshn8mVaPBZ,TRUE,120000000,120000000,0,2
13XtWX9XYreEazxFpDZti8kMT7uD6aq3rM,TRUE,100000000,100000000,0,3
13XUv4vJA3SWtAg4XPwT6G2Sce9zsrCPPD,TRUE,50000000,50000000,0,2
13XVrfWaBdVTkX9coTyDoSBSc7rNy7Gbob,TRUE,40000000,40000000,0,2
13XW4KrvwwFaKcWxVGcmjPaXeHtVFbjqdU,TRUE,50000000,50000000,0,2
13xXH8ZAzR1po5PJYRSn5d8VnuUWEkaj7D,TRUE,56000000,56000000,0,2
13XXiZC97TU1N3s1aDqQ75wikMkVYmi3kN,TRUE,410000000,410000000,0,2
13xxTRNsAutKoN5YpxDeTDsGSSjfRPxqZ1,TRUE,1980000000,1980000000,0,4
13XyD9MRf4o1GoZpDfxNEMRLEnreAfCGAU,TRUE,1025610343,1025610343,0,239
13xzBazd7k3J3QW2BKcgSQXHGEhD5YeNJ3,TRUE,4245934043,4245934043,0,34
13XZNvSfhPHAvD15o7xY5a5UTdDnKMTfAf,TRUE,442736576,442736576,0,52
13Y2aZ7cpmg2A3LgxEsbjNY7DcpKRkHKKi,TRUE,120000000,120000000,0,2
13Y2WGbJM7JzCK1AnzApbEh8RfveiGNTMq,TRUE,200000000,200000000,0,2
13Y5Pg2FYbwDtTXnFidNJtmZAzEzJ4DFvN,TRUE,479761081,479761081,0,6
13Y687aj5dAUkxtkpwwUVcM3NMJpj1JVvb,TRUE,550000000,550000000,0,2
13y6wfy8GxLZwB9i5C3C1zEfz4wjXr2nuU,TRUE,50000000,50000000,0,2
13YaKfevkWDVfKEf239WT1Udqeo9jTJuX2,TRUE,400000000,400000000,0,2
13yAo7QFg3DYq4cDqkPjEDYFzTFqotsZga,TRUE,202431020,202431020,0,6
13yBgwf627VgsnLcLTbDwji1SB4V8RwUjL,TRUE,124390000,124390000,0,2
13ybsJ6zxKb7JqTkx5HZgHv4AU84KTeFYe,TRUE,80000000,80000000,0,2
13YdWb1gfwpEJ5q2aK2asBJUvhGPKKqMj7,TRUE,401000000,401000000,0,4
13YFfXYHqQhLcL1FkGTmfaLQX66oQ45HKr,TRUE,700000000,700000000,0,6
13yfixStvgsew1rfHJWLy4pNMePDeXhjj6,TRUE,200000000,200000000,0,2
13yFP4CdBAKJszig94eaLpsrbrA3hzaDvF,TRUE,120000000,120000000,0,2
13yFtgvoX3ieRDA9nAuJJRkTeCuBkPjHJv,TRUE,383285176,383285176,0,24
13yfvSzdybx9YS8jomKFBD9ZXJyUSraFiJ,TRUE,122270000,122270000,0,2
13yhUDumXgcaoSe49GUjwCPYbrcibEhCx6,TRUE,200000000,200000000,0,2
13Yi2vpHd5Sr9fbsPF2CrYnuzGdfZ4yUyX,TRUE,100000000,100000000,0,2
13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,TRUE,1.03E+11,1.03E+11,0,328
13YiBeTBAo8SjnNcsPGNiC7eELYhytbzBd,TRUE,100000000,100000000,0,2
13ykRHtnshJTXWZiSLrZXdsnihqThg6FXS,TRUE,50000000,50000000,0,2
13YLCQtRQYXg5ayjWkKETipMXRzazfbm1P,TRUE,80000000,80000000,0,2
13ypBZFHybHdZ8tYFkvefbkpqE9bUxt4N6,TRUE,50000000,50000000,0,2
13yq2Rwot9TT5RuVHoQy5RrLVLCav7fgo2,TRUE,80000000,80000000,0,2
13YrqPnfe1G45D8QFhL9S5yoDTZC9HCzoh,TRUE,100000000,100000000,0,2
13YVWUbM8KyHgNGj9NEiMLDiW56RjjbASd,TRUE,50380000,50380000,0,2
13Yy4WdTJAjzjsCP25ogEwq9SeS5HxuRp8,TRUE,100000000,100000000,0,2
13yzmtbi5P7xCK3ibeEn5F7vifJvZbPWim,TRUE,250000000,250000000,0,2
13z6C1MeBKWHGqjj8RgMTK4A5skDsoY2XF,TRUE,50000000,50000000,0,2
13Z9opdJAckCnLuTJ17wkWvUBbwbmeuPdG,TRUE,200010000,200010000,0,2
13zALzxHKVHwtAKJTaLjaTg9i9J9yuzk2K,TRUE,400000000,400000000,0,4
13zaoV6F6jxHW6E5nvpU8w5oFfGczaHqDX,TRUE,86187425,86187425,0,2
13ZB3aMUpVRFx7MDeuAJr3jfWf8VUaL4AH,TRUE,80000000,80000000,0,2
13zBeL6Rjzzbf7ZmJq3e5NSCgkZWFPbTu3,TRUE,50000000,50000000,0,2
13zbxoHwzFoczngyHbT5suiHXgsfHN4ZFo,TRUE,400000000,400000000,0,2
13Zd3zaXiqhpDYUevNdVyb31WegaVk9vLw,TRUE,100000000,100000000,0,2
13ZdzbsyZCtapx3gkF3pX42GjUfxeaeQTQ,TRUE,2840000000,2840000000,0,8
13ZEAos2s95LD15jHunSxfc3Ssaj9q22Lr,TRUE,720000000,720000000,0,8
13zESDUkZhJd92tkWSC4s35hHQuHt4faTW,TRUE,360000000,360000000,0,6
13zf11D4CTjhQu6cQTEcfrCkPgPH6Uz86C,TRUE,120000000,120000000,0,2
13ZfBMkx5zVWS6KCDjvXTKpTbq3J5sPbHD,TRUE,47985310,47985310,0,2
13zfrDPSvwBCzp6B8huoQLeQtr9coiDwsJ,TRUE,200000000,200000000,0,2
13zgH2V2LBdg4hC6nemhUc6VAj2HYa1FZb,TRUE,50000000,50000000,0,2
13zHqZ5t5PTjB4d1Wz2GgMsWA4zb7R56PV,TRUE,200000000,200000000,0,2
13ZHUtxQ9EfcmiLaEB9iAqrEDA2wKeKXpa,TRUE,50000000,50000000,0,2
13Zim8VJZTxYM8zrDH9DnjMt1hmkJR4ozn,TRUE,200000000,200000000,0,2
13ZivkcabdXuMpiA49ce5CZ6KGPB86bqYL,TRUE,100000000,100000000,0,2
13ZkMRcQkh9dvStzpJCpUZ9g2BgDaXgphb,TRUE,75000000,75000000,0,2
13zLHLs6rosSgJRfRKB8uiLKG3NnMDdXyX,TRUE,75000000,75000000,0,2
13zLJ8RgRQa6aEWv2NMfneLFz5sRGN2X7B,TRUE,52630000,52630000,0,2
13zN4oJxyAzp8W9H4CoYydGmhgA4yDejgQ,TRUE,125000000,125000000,0,2
13ZnvnaGrvYG4ndWtcTVuX5rfaHJ1EmwUA,TRUE,80000000,80000000,0,2
13zoMZPUqbWs9A6aCZdcRMVUyicd5chyNj,TRUE,40000000,40000000,0,2
13zowcjWiCwvJ9cS9BVzAETWeGReymkVKy,TRUE,629000000,629000000,0,6
13ZPi8XLSj2CazZp8y8HAVfmE6BCmPioCM,TRUE,308000000,308000000,0,2
13zs28Uy9FN8RBmhxmMkY6oT9UMBAAoDXn,TRUE,125000000,125000000,0,2
13ZSuSSsg9NafPqMLVtpKtNojqtUycWUmj,TRUE,100000000,100000000,0,2
13zTD9Lr12gzCTB8XM33f6FJRuRp16Qtvt,TRUE,100000000,100000000,0,2
13ZtjjryaatoqtK8v74jH95Q3UeQRBrACH,TRUE,80000000,80000000,0,2
13ztKvzVdeuT8SsQXYTifdoTXNmr6UZSEF,TRUE,56000000,56000000,0,2
13zTnct8wpwCK3nP4En38mZS89HvQztiz9,TRUE,51874010,51874010,0,2
13ZUDCgNSsvRRe76H8W6CaDknb6CVyRJM9,TRUE,100000000,100000000,0,2
13zUtm1D4ZqeRm1Fes4DmCHxF5WZt9xL55,TRUE,125000000,125000000,0,4
13zVGco42FBDNRbmtbuVw1iNH3DQgdMaNi,TRUE,240000000,240000000,0,5
13zvqC2DGQZhm3DUQpNmz48wEPJaS55iJJ,TRUE,81990000,81990000,0,2
13Zwk25d37XVYrKhA1x6AtN7i91iRRTqvG,TRUE,100000000,100000000,0,2
13Zyb4FGPoF5u2aAj8NfJAh28sa3FYTSDG,TRUE,100000000,100000000,0,2
13zzhoMhZbiFKKWLyMJK7y1ya2VkERhj6Q,TRUE,1669999000,1669999000,0,30
13zZWNEbafuSbQyka44KkLHsp6EKXXQcjE,TRUE,300000000,300000000,0,2
1417WrZLN2w4DPuHKjqUBiokBMdG5BHpwd,TRUE,90890000,90890000,0,2
1418PvRjgU5PyJ1ZcYxoJtoXBSfqvgr6dQ,TRUE,80000000,80000000,0,2
141b5GoKmwcCjoaXCuZTK375CFURoYfMUy,TRUE,56000000,56000000,0,2
141Cn3HXisxpsZMZD2UhNpUjpDvM5zYFCB,TRUE,80000000,80000000,0,2
141GjSvTZnj4FwzEuqT2yyjjUt5krj2ULt,TRUE,500000000,500000000,0,2
141rBQf4yGKKkoRwZReiQZJf17LZcUoyft,TRUE,141670000,141670000,0,6
141taiab6XDZFQFR3dg9VAquzHaYrqnFxU,TRUE,120000000,120000000,0,2
141z4Y9CisThjUhP38iHDa76SP5PNw2Ka9,TRUE,100000000,100000000,0,2
1424u9pmc8HfW5PZtjcvScjuT77TJe9Nii,TRUE,80000000,80000000,0,2
1425TKx3DqmX2AZLKBnGCQzacfozBYhGAq,TRUE,643704400,643704400,0,6
1429Q3yLsUoKejvn9Sdwh8ZdbRWe4HBWky,TRUE,550000000,550000000,0,2
142aL125uUfbRA4tm9dqKrTuGs2CYaZ6w2,TRUE,101347927,101347927,0,2
142BJsCTRpFaiFJLXsEYusTWJuLcykqQUF,TRUE,40000000,40000000,0,2
142gS9uaA7qzGrnNPHVkTphH6UHRSVgf59,TRUE,100000000,100000000,0,2
142i7WF9bQxmwfut3UXgDoUxHQQmuTB3Zf,TRUE,45180000,45180000,0,2
142PcM4BXqpUvuQdijkiVJpTFKRWZfHwcM,TRUE,186940000,186940000,0,2
142PvK1FEGwfoE464c39zkPYHo2K5HgN3a,TRUE,400000000,400000000,0,2
142re7hmYJrZmbrcefZDWUHDFmvp13PXo4,TRUE,400000000,400000000,0,2
142rUgCrszmWGvgBqPu1uAJBMRHAqcFiuB,TRUE,400000000,400000000,0,2
142sVf4bKg6K8o6BndBJ3F8CRrtPkM6XhU,TRUE,1674100000,1674100000,0,14
142TZU6mKZCVJihdG4eYKf5N7Pqubgo1HK,TRUE,75000000,75000000,0,2
142UNWbcvADmB2YThkJM5CpQ2pHaNTm7TT,TRUE,125000000,125000000,0,2
142uVG7fMhcwLjazvkTZvFWiSA9Pr9GeLZ,TRUE,100000000,100000000,0,2
142V8uPgjNi5ELxH1yvpHe4TW1tNwowfDc,TRUE,80000000,80000000,0,2
142W6kGfqLJpcAHNwsahv37fu4ideWaB6t,TRUE,75000000,75000000,0,2
142YXDRYLgMiFjWUNKLPiUMrA9NdmZriGJ,TRUE,30000000,30000000,0,2
142ZuguLZve49zxtSgUYVxe8WDYBLZ42Z5,TRUE,100000000,100000000,0,2
142ZuVdRariNNxAqmoZvgPvjUsLFrJznxf,TRUE,400000000,400000000,0,2
1433FSZ5mdQdwFPvG6pNbgokoCT1NDr2f6,TRUE,51080000,51080000,0,4
1433T49rpx7tUzFidmkZ4KTyCboZBJ7TtM,TRUE,75000000,75000000,0,2
1434oXrDkjcwzJwzGx86ug6TibX2A6tLYL,TRUE,200000000,200000000,0,2
143bNkS9aqUXeJowgDYXLorFonS956ZTvE,TRUE,400000000,400000000,0,2
143DLnsJqdrGjmxKikSgXybo1UVrMzWaKg,TRUE,300000000,300000000,0,2
143eqxnkFmKSwM8gpKNH88YXLQs581RL4K,TRUE,50000000,50000000,0,2
143f4z7KtmNqJ7ti2CcMsM14sn3iBKwB6N,TRUE,510000000,510000000,0,2
143jayFoJf3bKknQhHHsCYPBT8LUPfFpuT,TRUE,100000000,100000000,0,2
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,TRUE,480000000,480000000,0,10
143LT8npaPazoMpNNfg7Td7FMihqWd3rQi,TRUE,80000000,80000000,0,2
143N2meV4Ff6ogdZ68dSrVjWvr5K8VL2z3,TRUE,200090000,200090000,0,2
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,TRUE,480000000,480000000,0,8
143RFam382feKrDw1Le6sFUCcTM6ZDY8WX,TRUE,510000000,510000000,0,2
143sjgMnF6jfg5FBr6y7N6zUdjmr2AgahQ,TRUE,75000000,75000000,0,2
143txHPU8tv1soBws7aTer3cCHWYu7j5mh,TRUE,100000000,100000000,0,2
1447kscuDr8A52kKJSGtdFYUACtELVQmdd,TRUE,50000000,50000000,0,2
1449eANknRVc9BjPBJDMmNQyswABvZX1JC,TRUE,50000000,50000000,0,2
1449VgcRR5z84GxNr9cguexQEgV1RRE63e,TRUE,200000000,200000000,0,2
144ahpPezXXAFLykivptMB7dTVMjkBK1JQ,TRUE,80000000,80000000,0,2
144dxFzhGgzoeX5ZDiEjVrb1NtDFHwZEse,TRUE,75000000,75000000,0,2
144eFKYQJ2hUL9hJ9v9S25X453Cbtpvej1,TRUE,200000000,200000000,0,2
144fDd4RRV3vdZkFY7svdMX1yqSM5Tj4uZ,TRUE,125208669,125208669,0,2
144k1r96eMxZcu5dDuoyGuPtQteBWmy1Qx,TRUE,70000000,70000000,0,2
144kno1iuDo175NNoBTPV6sJXVrvLpPkGa,TRUE,100000000,100000000,0,2
144mg4yAu8erYuwBQWNNgVb1C1oUuNDowt,TRUE,155000000,155000000,0,2
144MY2RkJmrVZhu7vVSyZXwCne9BU8xUmP,TRUE,102000000,102000000,0,2
144qzmrVf7V24RsrCTATtgTiZX5N698vNs,TRUE,100000000,100000000,0,2
144RCacQikgj2eT4xZPBG3uGbTYFusBeq3,TRUE,100000000,100000000,0,2
144S3xVfrT7k5DJXKYwV3trgB5FGRZUFep,TRUE,98586981,98586981,0,2
144sycYHCMxFfpj9ibUTXFxc8urX69BmZU,TRUE,80000000,80000000,0,2
144XwsLCbVWCP7pa7cQvKVJqrE78z1d3jX,TRUE,78400000,78400000,0,4
144Y7K5yFZzH5y8FMn1vLwYjRCfABaaWUj,TRUE,313000000,313000000,0,2
144zRT7y1sMNiPi12oi7TvwZvhoAK79YYZ,TRUE,100000000,100000000,0,2
145151qR5vGKHRzB4ctH3LY5poCsLZiZRr,TRUE,300000000,300000000,0,2
1453DL1kh9wkZWnv6UGr46xMMNXvYRcUud,TRUE,410000000,410000000,0,2
1458PzvYuYbWBRgV4ssw1HGdjmqyBovoxL,TRUE,400000000,400000000,0,2
145b2cfGSrYfUPHtJTTEqaJCMWECrDtP36,TRUE,100000000,100000000,0,2
145bGqCdvj7qTXoANdRNqyTE57qqtwS97D,TRUE,550000000,550000000,0,2
145Bw6frodyewrwwPCN7i7F94mF32XS21g,TRUE,50000000,50000000,0,2
145CbewgWrGJGBmJcnyVakNfJ3gKR6BJQg,TRUE,125000000,125000000,0,2
145D1rpBkWNTtNYZTHzpHwtaPWVcaNDH5G,TRUE,6134100000,6134100000,0,10
